Kooli ID	Kooli nimi	Maakond	Asutuse tüüp	Seadmete nimekiri	Toetus 2014	Toetus 2015	Toetus 2016	Toetus 2017	Toetus 2018	Toetus 2019	Toetus 2020	Toetus 2021
516	Tallinna Kadaka Põhikool	Harju maakond	põhikool	Ozobot STP, 10 tk; 6 BeeBoti mesimummu koos laadimisalusega, 1 tk; Bee-Bot Mesimummu algajate komplekt, 1 tk; LEGO Education WeDo 2.0, 7 tk			1,425.60 €					
4571	Tallinna Kesklinna Põhikool	Harju maakond	põhikool	Makey Makey 6 tk; Kuuliga ratas 8 tk; EV3 IR otsija 6 tk; EV3 Infrapunamajakas 1 tk; EV3 aju 8 tk; EV3 aku 8 tk; 3D printer Ultimaker 2+ (1tk); Makey Makey Classic (8tk)			1,938.14 €				1,966.15 €	
446	Tallinna Kivimäe Põhikool	Harju maakond	põhikool	Edisoni robot V2.0 (6 tk); Dash ja Dot Wonder robootikakomplekt (1 tk); Dot robot (3 tk); LEGO BOOST Loovust arendav tööriistakomplekt (2 tk); Pro-Bot programmeeritav põrandarobot (2 tk); LEGO Education EV3 lisakomplekt (1 tk); LEGO Education suured ehitusplaadid 4 tk. (3 tk); LEGO Education Power Functions Mmootor (3 tk); LEGO Education L-Motor V46 (6 tk); Airblock modulaarne programmeeritav droon (2 tk)					1,510.47 €			
448	Tallinna Nõmme Põhikool	Harju maakond	põhikool	LEGO Education Mindstorms EV3 põhikomplekt (10tk); LEGO Education akulaadija 10V DC (10tk)							3,500.00 €	
450	Tallinna Rahumäe Põhikool	Harju maakond	põhikool	LEGO Mindstorms EV3 baaskomplekt (8 tk), EV3 lisakomplekt (8 tk), LME, EV3, Large Servo Motor (4 tk), LME, EV3, Ultrasonic Sensor (4 tk), EV3 akulaadija 10V (8 tk)		2,980.21 €						
442	Tallinna Tondi Põhikool	Harju maakond	põhikool	LEGO WeDo baaskomplektid (4 tk) ja lisakomplektid (4 tk). 6 Mesimummu ja laadimisalus, 1 tk; Mesimummu kujundite ja värvidega matt, 1 tk; Edisoni robot, 4 tk; Edisoni matt, 2 tk; Lego WeDo 2.0 põhikomplekt, 3 tk; LEGO Education WeDo 2.0 põhikomplekt (2tk); Ozobot Evo stardikomplekt titaaniummust (6tk); USB laadimisalus (1tk); Makey Makey Classic (6tk)	384.18 €		687.10 €			841.51 €		
263	Tartu Aleksander Puškini Kool	Tartu maakond	põhikool	Bee-Bot 6 robotit+laadimisalus (4 tk); Bee-Bot tänavamatt (4 tk); Bee-Bot farmimatt (4 tk); Bee-Bot läbipaistev taskutega matt (3 tk); Bee-Bot kujundite ja värvidega matt (4 tk); Ozobot Bit 2.0 kaksikpakk (5 tk); Ozobot Bit ehituskomplekt (1 tk); Ubtech Alphal Pro Humanoid (2 tk)					3,037.66 €			
272	Tartu Descartes'i Kool	Tartu maakond	põhikool	Lego Mindstorm EV3 baaskomplekt (6 tk), Akulaadija 10V (6 tk), LEGO Education Machines & Mechanisms (2 tk), WeDo 2.0 baaskomplekt (6 tk), 6 Mesimummu ja laadimisalus (2 tk), WeDo 2.0 laetav aku (6 tk), Bluetooth 4.0 Low Energy (6 tk)				3,433.58 €				
1054	Tartu Erakool	Tartu maakond	põhikool	LEGO WeDo baaskomplektid (5 tk) ja lisakomplektid (5 tk); Blue-Bot 2.0 6 robotit+laadimisalus (2tk); BBC micro:bit Go-stardikomplekt (10tk); Dash robot (10tk); Makey Makey Classic (10tk); Sphero Bolt 15-pakk hariduskomplekt (1tk); SPIKE Prime baaskomplekt (6tk), LEGO TechnicTM Micro USB Connector Cable (6tk), BricQ Motion Prime komplekt (12tk), Matatalab Pro set komplekt (12tk)	526.02 €					3,750.00 €		4,687.12 €
5271	Tartu Erakool (Elva linn)	Tartu maakond	põhikool	Wanhao i3v2 , 1 tk			362.31 €					
265	Tartu Forseliuse Kool	Tartu maakond	põhikool	LEGO NXT baaskomplekt (1 tk), lisakomplekt (1 tk). Bee-Bot 6 Mesimummu ja laadimisalus (2 tk), LEGO Mindstorms EV3 baaskomplekt (3 tk), Akulaadija 10V peenike pistik (3 tk), EV3 lisakomplekt (2 tk), 3D printer (kit) Wanhao i3v2 (1 tk), ESUN Premium PLA 3D printeri filament 1 kg, 1,75mm (2 tk)	240.70 €			2,289.74 €				
805	Tartu Hiie Kool	Tartu maakond	põhikool	LEGO WeDo baaskomplektid (6 tk), lisakomplektid (3 tk), Lihtsate masinate komplekt (2 tk), WeDo tegevuste pakett (1 tk). LEGO WeDo baaskomplektid (2 tk), LEGO Mindstorms EV3 baaskomplektid (5 tk), lisakomplektid (2 tk), EV3 aju (4 tk), EV3 aku (4 tk), 3D printer kit (1 tk), 3D Printer Filament PLA - 2. Bee-bot 6 mesimummu ja laadimisalus (1 tk), Blue-bot komplekt klassile (1 tk), Edisoni robot (7 tk), Edisoni roboti varuosade komplekt (3 tk), Edisoni matt (3 tk), Ozobot Must + Valge kaksikpakk (3 tk), Ozobot starter pakk sinine (3 tk), Gizmos & Gadgets komplekt littleBits (3 tk), Progr lambid - Philips Hue Beyond (2 tk), Progr lambid - Philips Hue Bridge (2 tk)	3,000.00 €		2,686.15 €					
264	Tartu Karlova Kool	Tartu maakond	põhikool	LEGO Mindstorms EV3 baaskomplekt (1 tk) ja laadija (1 tk). LEGO MINDSTORMS Education EV3 põhikomplekt  - 10 tk; Laadija/Transformer 10V DC - 7 tk; LEGO Education EV3 Füüsika tegevuste komplekt - 1 tk; LEGO Education LME, EV3 Tegevuste pakett - 1 tk; LEGO Education Taastuvenergia komplekt - 1 tk; LEGO Education EV3 Tegevused/Tööplaan - 1 tk; LEGO Education Lihtsate ja motoriseeritud masinate komplekt - 1 tk; LEGO Mindstorms NXT Temperature Sensor - 9 tk; LEGO Education Matemaatika tegevuspakett 1-2  - 1 tk; Tello droon (1tk); LEGO Mindstorms Education EV3 baaskomplekt (8tk)	220.00 €		3,740.52 €			2,484.30 €		
275	Tartu Kesklinna Kool	Tartu maakond	põhikool	LEGO Mindstorms EV3 baaskomplektid (6 tk), lisakomplektid (3 tk), bluetooth adapterid (6 tk), omnirataste komplektid (3 tk), infrapunamajakad (2 tk), infrapuna vastuvõtijad (4 tk), loodussõbralik linn (1 tk), roheline linn tegevused (1 tk), LEGO linnaläbimise plats (1 tk), EGO sumo plats (1 tk), LEGO WeDo baaskomplektid (6 tk), lisakomplektid (3 tk), lihtsad masinate komplektid (3 tk), tegevuste pakett (1 tk), 3D printer Velleman K8200 (1 tk), Oranž plastik 3D printerile (1 tk), Valge plastik 3D printerile (1 tk). CODEBUG Programmable Wearable Board 84733020 (25 tk); SPIKE Prime baaskomplekt (12tk)	2,990.94 €				244.36 €		2,801.58 €	
273	Tartu Kivilinna Kool	Tartu maakond	põhikool	LEGO Mindstorms EV3 baaskomplekt (6 tk), lisakomplekt (6 tk), laadija (6 tk). WeDo 2.0 baaskomplekt (8 tk), WeDo 2.0 laetav aku (8 tk), LEGO Mindstorms EV3 baaskomplekt (8 tk), Akulaadija 10V peenike pistik (8 tk)	1,680.37 €			3,186.41 €				
276	Tartu Kroonuaia Kool	Tartu maakond	põhikool	Blue-Bot 6 robotit+matid (1 tk); Blue-Bot programmi käsulugeja (2 tk); Blue-Bot programmi käsulugeja lisaplaadid (1 tk); Bee-Bot läbipaistev taskutega matt (6 tk); Bee-Bot tänavamatt (1 tk); 3D printer Vertex KIT + PLA/ABS plastikniit 2 rulli + 1 printeri lisaotsik (1 tk)					1,558.85 €			
267	Tartu Mart Reiniku Kool	Tartu maakond	põhikool	EV3 Baaskomplekt (6tk); Akulaadija 10 V (6tk); Sphero Bolt haridusrobot (6tk)						2,826.10 €		
1045	Tartu Rahvusvaheline Kool	Tartu maakond	põhikool	LEGO WeDo baaskomplektid (4 tk), lisakomplektid (4 tk), LEGO Mindstorm EV3 baaskomplektid (4 tk), lisakomplektid (4 tk)	1,494.79 €							
7281	Tartu Tamme Kool	Tartu maakond	põhikool	Vertex 3D printer (2tk); Ozobot Evo stardikomplekt kristallvalge (7tk); Ozobot Evo stardikomplekt titaaniummust (6tk)						2,588.32 €		
271	Tartu Variku Kool	Tartu maakond	põhikool	LEGO Mindstorms EV3 baaskomplektid (4 tk) ja lisakomplektid (2 tk), laadijad (4 tk). LEGO Mindstorms EV3 baaskomplekt (2 tk)	1,002.59 €		432.41 €					
274	Tartu Veeriku Kool	Tartu maakond	põhikool	LEGO WeDo baaskomplekt (6 tk),  lisakomplekt (3 tk), tegevuste pakett (1 tk), LEGO Mindstorms EV 3 baaskomplekt (2 tk), lisakomplekt (1 tk), IR otsija (2 tk), IR majakas (2 tk), kosmose väljak (1 tk), kosmose tegevuste pakett (1 tk), HiTechnic omniratas (1 tk),  NXT Vernier üleminek (2 tk). Renewable Energy Add-on Set (1 tk), Activity Pack for Renewable Energy Add-on Set (1 tk), LEGO Mindstorms EV3 baaskomplekt (6 tk), EV3 lisakomplekt (4 tk), LME, EV3, Color/Light Sensor (12 tk), Transformer 10V DC (6 tk), LEGO Education WeDo Resource set (3 tk), LEGO Power Functions Motor Set (1 tk), LEGO Education WeDo 2.0 Core Set (6 tk), LEGO Education WeDo 2.0 Curriculum Pack (1 tk). Ball Caster to mount on NXT Robots (10 tk), Dual Range, Triple Zone Infrared Obstacle Detector for NXT or EV3 (2 tk), Line Follower Sensor for NXT or EV3 (2 tk), NXT Gyro Sensor (2 tk), NXT EOPD (2 tk), 360 IR Beacon (2 tk). Makey Makey Classic (14 tk); SPIKE Prime baaskomplekt + lisakomplekt (8tk)	1,388.66 €	3,215.92 €	737.10 €				2,433.02 €	
315	Tilsi Põhikool	Põlva maakond	põhikool	WeDo 2.0 baaskomplektid (6 tk), WeDo 2.0 laetavad akud (6 tk), Akulaadijad 10V peenike pistik (3 tk), WeDo 2.0 asenduskomplektid (6 tk); Pro-Bot klassikomplekt 6 (1tk); LEGO Education WeDo 2.0 põhikomplekt (2tk), ClassVR Premium klassikomplekt koos litsentsiga (1tk)			764.59 €			643.30 €		3,699.18 €
434	Tori Põhikool	Pärnu maakond	põhikool	LEGO Mindstorms EV3 baaskomplektid (3 tk) lisakomplektid (1 tk), pneumaatikakomplekt (1 tk), taastuvenergia komplekt (1 tk), masinate komplekt (1 tk). LEGO Mindstorms Education EV3 põhikomplekt koos laadijaga (2 tk), LEGO Mindstorms EV3 Lisakomplekt (2 tk), LEGO Education Varuosade komplekt (1 tk). EV3 Baaskomplekt (3 tk); Akulaadija 10 V (3 tk); Tartu Ülikooli Robootika MOOC mBot komplekt (3 tk); EV3 Infrapunamajakas (1 tk); EV3 IR OTSIJA (3 tk)	882.93 €			878.02 €	1,080.14 €			
538	Tornimäe Põhikool	Saare maakond	põhikool	LEGO Education WeDo 2.0 (4 tk), LEGO Education WeDo 2.0 laetav aku (4 tk), LEGO Education akulaadija 10V (4 tk), LEGO Education Lihtsad ja motoriseeritud masinad (4 tk), Edisoni robot V2.0 (1 tk), Edisoni matt suur A0 (1 tk), Programmeeritav Blue-Bot mesimumm (3 tk), Mesimummu läbipaistev matt (3 tk), Blue-Bot programmi käsulugeja (4 tk)				1,856.62 €				
185	Tsirguliina Kool	Valga maakond	põhikool	LEGO WeDo baaskomplektid (5 tk), LEGO WeDo lisakomplektid (3 tk), lihtsate masinate komplektid (3 tk), WeDo tegevuste pakett, LEGO LEGO Mindstorms EV3 baaskomplekt (1 tk), lisakomplekti (1 tk), akulaadija (1 tk), tegevuste pakett (1 tk). VERTEX 3D printer KIT (konstruktor) 1 tk	847.30 €		562.50 €					
2310	Türi Põhikool	Järva maakond	põhikool	LEGO Mindstorms EV3 baaskomplekt (9 tk), EV3 lisakomplekt (3 tk), LME, EV3 Space Challenge Set (1 tk), EV3 akulaadija 10V (9 tk), LME, EV3 Space Challenge Activity Pack (1 tk), LEGO Education WeDo Construction Set (7 tk), LEGO Education WeDo Resource set (3 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk), Green City Challenge Set (1 tk), Activity Pack for Green City Challenge Set (1 tk), LEGO Sumo plats (1 tk), Joonejärgimise väljak (1 tk). EV3 lisakomplekt (2 tk), LME, EV3, Infrared Beacon (5 tk). Line Follower Sensor for NXT or EV3 (1 tk). WeDo 2.0 baaskomplekt, 6 tk; WeDo 2.0 laetav aku, 6 tk; Asenduskomplekt WeDo 2.0, 6 tk; LEGO Mindstorms EV3 baaskomplekt, 2 tk; Akulaadija 10V peenike pistik, 6 tk; EV3 lisakomplekt, 6 tk; EV3 IR otsija, 5 tk; NXT temperatuuriandur, 6 tk; Linnaläbimise matt, 1 tk; Taastuvenergia komplekt, 3 tk; Pneumaatikakomplekt, 3 tk; EV3 füüsika tegevuste pakett, 1 tk; WeDo 2.0 laetav aku, 6 tk. Dash ja Dot Wonder robootikakomplekt (1 tk); LEGO Education WeDo 2.0 põhikompl. (4 tk); Ozobot Evo stardikomplekt titaaniummust (2 tk); Makey Makey Classic (2 tk); Makey Makey GO (2 tk); LEGO Spike Prime baaskomplekt (1tk) + lisakomplekt; BBC micro:bit Go-stardikomplekt (2tk) + lisatarvikud; Globisens Labdisc: Keemiline bioloogia (1tk); Tello EDU droon (5tk) + lisad		4,347.33 €	2,276.12 €		855.06 €		1,777.93 €	
382	Uhtna Põhikool	Lääne-Viru maakond	põhikool	LEGO Mindstorms EV3 baaskomplektid (5 tk), laadijad (5 tk); Tello Edu single combo droon 2tk, lisaaku 3tk,laadimishub 2tk (1tk); 3D printer Vertex KIT (1tk); iPad (2018) WiFi 32GB (3tk); LEGO Education WeDo 2.0 põhikomplekt (3tk); LEGO Education Mindstorms EV3 põhikomplekt (2tk); LEGO Education akulaadija 10V DC (2tk); Airblock modulaarne programmeeritav droon (2tk); LEGO Education Spike Prime (3tk); LEGO Education Spike Prime lisakomplekt (3tk)	1,107.84 €					3,430.95 €		
205	Vaimastvere Kool	Jõgeva maakond	põhikool	VEX IQ Super Kit (2 tk), 6 Bee-Bot mesimummu laadimisalusega (1 tk), Makey Makey Classic (6 tk), BBC micro:bit Go stardikomplekt (4 tk), BBC micro:bit leiutaja komplekt (2 tk), LEGO WeDo 2.0 (4 tk)				1,938.49 €				
225	Valga Priimetsa Kool	Valga maakond	põhikool	LEGO WeDo baaskomplektid (4 tk) ja lisakomplektid (8 tk). WeDo 2.0 baaskomplekt (10 tk)	707.23 €			1,179.38 €				
322	Valga Põhikool	Valga maakond	põhikool	LEGO WeDo baaskomplektid (5 tk), lisakomplektid (5 tk), tegevusjuhend, LEGO Mindstorms EV3 baaskomplektid (5 tk) ja lisakomplektid (5 tk), tegevusjuhend, 3D printer KIT (1 tk); LEGO Education WeDo 2.0 põhikomplekt (5tk); LEGO Education WeDo2.0 laetav aku (5tk); LEGO Education akulaadija 10V DC (1tk); XYZprinting 3D-printer da Vinci 1.0 Pro 3in1 2Power Cord (1tk); CNC freespink Stepcraft 2 D420 (1tk), freesiterade komplekt (1tk), AMB frees 800 FME (1tk)	2,279.82 €					1,272.32 €		1,573.20 €
576	Valgu Põhikool	Rapla maakond	põhikool	LEGO WeDo baaskomplektid (5 tk), LEGO WeDo lisakomplektid (5 tk). LEGO Mindstorms EV3 baaskomplekt (4 tk), EV3 lisakomplekt (2 tk), EV3 akulaadija 10V (4 tk), Power Functions Extension Wire 20” (2 tk), Power Functions Rechargeable Battery Box (1 tk), Power Functions XL-Motor (2 tk), 10VDC LEGO Transformer (1 tk). WeDo 2.0 baaskomplekt (3 tk); Laetavate akude karp (3 tk); Akulaadija 10 V (2 tk); EV3 Infrapunamajakas (1 tk); EV3 IR OTSIJA (1 tk); EV3 Baaskomplekt (3 tk); EV3 lisakomplekt (5 tk); IR vastuvõtja (2 tk); IR kaugjuhtimspult (2 tk); Asenduskomplekt Kummipaelad (2 tk)	526.02 €	1,355.75 €			1,634.63 €			
540	Valjala Põhikool	Saare maakond	põhikool	LEGO Mindstorm EV3 baaskomplektid (2 tk). Edison robot, 5 tk; Bee-Bot algajate komplekt, 2 tk; Mesimumm Beebot, 2tk; Lego Mindstorm Ev3 baaskomplekt, 3 tk; WeDo 2.0 baaskomplekt, 5 tk; WeDo 2.0 laetav aku, 5 tk; Akulaadija 10V peenike pistik, 3 tk; Bluetooth 4.0 Low Energy, 5 tk	420.00 €		1,852.64 €					
560	Valtu Põhikool	Rapla maakond	põhikool	Lego WeDo 2.0 põhikomplekt, 11 tk; Lego akulaadija, 6 tk; Lego WeDo 2.0 laetav aku, 6 tk; Jutualustaja komplekt, 4 tk; Jutualustaja komplekti tarkvara ja tegevused digitaalne, 1 tk; Masinate komplekt, 7 tk; Sissejuhatus masinate komplekti tegevusse digitaalne, 1 tk			2,265.16 €					
307	Vara Põhikool	Tartu maakond	põhikool	LEGO Mindstorms EV3 baaskomplektid (6 tk),  lisakomplektid (3 tk), akulaadijad (6 tk),  taastuvaenergia komplekt (1 tk), masinate komplekt (1 tk), pneumaatikakomplekt (1 tk)	1,634.40 €							
122	Varbla Kool	Pärnu maakond	põhikool	LEGO WeDo baaskomplektid (5 tk) ja WeDo lisakomplektid (2 tk). LEGO Mindstorm EV3 baaskomplekt (3 tk), EV3 lisakomplekt (3 tk)	425.22 €			1,081.29 €				
180	Vasalemma Põhikool	Harju maakond	põhikool	Pneumatics Add-On Set (1 tk), Simple & Powered Machines Set (1 tk), Renewable Energy Add-on Set (1 tk), Activity Pack for 9641 (1 tk), Activity Pack for Renewable Energy Add-on Set (1 tk), Activity Pack for Simple Machines Set (1 tk), LEGO Mindstorms EV3 baaskomplekt (5 tk), EV3 lisakomplekt (3 tk), LME, EV3, Space Challenge Set (1 tk), LME, EV3, Infrared Beacon (4 tk), LME, EV3, Infrared Seeker (4 tk), Transformer 10V DC (4 tk), LME, EV3, Design Engineering Projects (1 tk), LME, EV3 Space Challenge Activity Pack (1 tk), LME, EV3 Science Activity Pack  (1 tk), LEGO Power Functions Motor Set (2 tk). BQ 3D-printer KIT i3Hephestos (1 tk), bq 1.75mm PLA coil 1kg Sky blue 195 mm x 85 mm (1 tk), bq 1.75mm PLA coil 1kg Ruby red 195 mm x 85 mm (1 tk), bq 1.75mm PLA coil 1kg Wood 195 mm x 85 mm (1 tk)		2,597.00 €						
406	Vasta Kool	Lääne-Viru maakond	põhikool	LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (3 tk); akulaadija 10V DC (3 tk); LEGO Education WeDo 2.0 põhikompl. (4 tk); Blue-Bot 6 robotit+matid (1 tk); Bee-Bot läbipaistev taskutega matt (1 tk)					1,932.35 €			
337	Vastse-Kuuste Kool	Põlva maakond	põhikool	Ozobot-STP (6 tk); Makey Makey Classic (6 tk). Bee-Bot läbipaistev taskutega matt (2 tk); Sumo plats (1 tk); mBot korravalvur kolm-ühes robootikakomplekt (3 tk); Ozobot pestavad markerid (6 tk); Cue robot (3 tk); littleBits Star Wars DROID leiutamiskomplekt (1 tk); Airblock modulaarne programmeeritav droon (2 tk)			626.40 €		1,116.61 €			
550	Viimsi Kool	Harju maakond	põhikool	Makey Makey Classic (15 tk); InO-Bot Scratch programmeeritav robot (15 tk)					2,578.70 €			
228	Viljandi Jakobsoni Kool	Viljandi maakond	põhikool	LEGO WeDo baaskomplektid (5 tk), lisakomplektid (5 tk), LEGO Mindstorm EV3 baaskomplektid (10 tk) ja lisakomplektid (5 tk), Multikopteri kit. LEGO Mindstorms EV3 baaskomplekt (8 tk), LME, EV3, Color/Light Sensor (6 tk), LEGO Education WeDo Construction Set (2 tk), Power Functions M-Motor (4 tk). Raspberry Pi 2 Model B | 1GB RAM - Starter Kit (20 tk). LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (3 tk); LEGO Education temperatuuriandur (1 tk); LEGO Education taastuvenergia komplekt (1 tk); LEGO Education pneumaatikakomplekt (1 tk); LEGO Education Lihtsate ja motoriseeritud masinate komplekt (8 tk); Sphero SPRK+ haridusrobot (6 tk); jõu andur (5 tk); Lego NXT - Vernier adapter (7 tk); pH sensor (3 tk); termoandur (5 tk); Elektronkaal 500g 0,1g (6 tk)	2,933.00 €	2,989.82 €			3,750.00 €			
232	Viljandi Kesklinna Kool	Viljandi maakond	põhikool	LEGO Mindstorms EV3 baaskomplektid (5 tk), joonejälgimise väljak (2 tk), EV3 Bluetooth adapter (5 tk), PARROT AR.DRONE 2.0 (2 tk), laadijad (5 tk). PICAXE (50 tk). StoryStarter Core Set (7 tk), StoryStarter Fairy Tale Expansion Set (7 tk), StoryStarter Space Expansion Set (7 tk), StoryStarter Community Expansion Set (7 tk), StoryStarter Curriculum Pack and StoryVisualizer Software (1 tk), StoryStarter Fairy Tale Curriculum Pack (1 tk), StoryStarter Space Curriculum Pack (1 tk), StoryStarter Community Curriculum Pack (1 tk), StoryStarter Workshop Kit (1 tk), MoreToMath Core Set 1-2 (14 tk), MoreToMath Workshop Kit 1-2 (1 tk), MoreToMath Curriculum Pack 1-2 (1 tk), Simple & Powered Machines Set (7 tk), Introducing Simple & Powered Machines (1 tk), Advancing with Simple & Powered Machines (1 tk), LEGO Education WeDo Construction Set (7 tk), LEGO Education WeDo Resource set (7 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk); EV3 Baaskomplekt (8tk); Akulaadija 10 V (8tk); WeDo 2.0 baaskomplekt (8tk); EV3 värvi ja valgusandur (8tk)	2,994.00 €	3,692.96 €				3,354.42 €		
229	Viljandi Paalalinna Kool	Viljandi maakond	põhikool	LEGO Mindstorms EV3 baaskomplekt, 7 tk; Akulaadija 10V peenike pistik, 7 tk; WeDo 2.0 baaskomplekt, 5 tk; EV3 Infrapunamajakas, 7 tk; NXT temperatuuriandur, 7 tk; EV3 IR otsija, 7 tk; EV3 lisakomplekt, 1 tk; WeDo 2.0 laetav aku, 5 tk			2,652.68 €					
535	Viluste Põhikool	Põlva maakond	põhikool	Original Prusa i3 kit with LCD 1.75mm (2 tk), Clear EasyABS filament 1kg (1 tk), Natural ABS filament 1kg (1 tk), Black ABS filament 1kg (1 tk)		1,296.00 €						
42931	Vivere Kool	Harju maakond	põhikool	mTiny avastajakomplekt (2tk), LEGO Education WeDo 2.0 põhikomplekt (7tk)								1,189.46 €
233	Voore Põhikool	Jõgeva maakond	põhikool	LEGO Mindstorms EV3 baaskomplekt (5 tk), EV3 lisakomplekt (5 tk), EV3 akulaadija 10V (5 tk). WeDo 2.0 baaskomplekt, 3 tk; Asenduskomplekt WeDo 2.0 lisatarvikud, 1 tk; EV3  IR otsija, 5 tk; EV3  Infrapunamajakas, 5 tk; EV3 servomootor, 5tk; LEGO Education Õppimise põhikomplekt, 1 tk; LEGO Education Lihtsate ja motoriseeritud masinate komplekt, 2 tk; EV 3 aju, 1 tk WeDo 2.0 laetav aku 3 tk; Akulaadija 10V peenike pistik 3 tk; Stepcraft 2 D300 (1tk); T-Slot alumiiniumist alus D300 mudelile (1tk); AMB frees 1050 FME (1tk); Lasergraveerimise tööriist DL445 (1tk); + lisatarvikud		1,750.32 €	1,116.35 €				2,174.76 €	
531	Võru Kesklinna Kool	Võru maakond	põhikool	LEGO Mindstorms EV3 baaskomplekt (6 tk), EV3 lisakomplekt (6 tk), LME, EV3, Space Challenge Set (1 tk), LME, EV3, Large Servo Motor (2 tk), LME, EV3, Medium Servo Motor (2 tk), LME, EV3, Infrared Beacon (6 tk), LME, EV3, Infrared Seeker (6 tk), Transformer 10V DC (6 tk), LME, EV3, Design Engineering Projects (1 tk), LME, EV3 Space Challenge Activity Pack (1 tk), LME, EV3, Replacement Pack 1 (2 tk), LME, EV3, Replacement Pack 2 (2 tk), LME, EV3, Replacement Pack 3 (2 tk), LME, EV3, Replacement Pack 4 (2 tk), LME, EV3, Replacement Pack 5 (2 tk), LME, EV3, Replacement Pack 6 (2 tk), LME, EV3, Replacement Pack 7 (2 tk), LEGO Education Replacement Rubber Bands (3 tk), LEGO Education WeDo 2.0 Core Set (6 tk), LEGO Education WeDo 2.0 Curriculum Pack (1 tk), LEGO Education Replacement Pack WeDo 2.0 (2 tk), LME, NXT, Temperature Sensor (6 tk). LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (8 tk); LEGO Education EV3 lisakomplekt (8 tk); LEGO Education akulaadija 10V (8 tk); LEGO Education varuosade komplekt LM 6 (10 tk); LEGO Education varuosade komplekt LM 7 (10 tk); LEGO Education EV3 kaugusandur (8 tk); LEGO Education EV3 värvi-ja valgusandur (10 tk); LEGO Education temperatuuriandur (6 tk); LEGO Education EV3 suur servomootor (6 tk); LEGO Education EV3 kesk.servomootor (6 tk); LEGO Education suured ehitusplaadid 4 tk. (2 tk); LEGO Education väikesed ehitusplaadid (2 tk); LEGO Education IR Speed Rem.Control (2 tk); USB laadimisalus (1 tk)		3,071.89 €			3,408.90 €			
7131	Võru Kreutzwaldi Kool	Võru maakond	põhikool	LEGO Mindstorms EV3 baaskomplektid (12 tk), lisakomplektid (6 tk), linnaläbimise plats (1 tk), Sumo plats (1 tk), FLL võistlusväljak (1 tk), Akulaadija (6 tk). Simple & Powered Machines Set (10 tk), Introducing Simple & Powered Machines (1 tk), LEGO Education WeDo Construction Set (12 tk), LEGO Education WeDo Resource set (12 tk), WeDo 8+ Projects Curriculum Pack - DVD (1 tk). Bee-Bot 6 Mesimummu ja laadimisalus (2 tk), Bee-Bot tänavamatt (1 tk), Bee-Bot 3D kujunditega matt (1 tk), Bee-Bot numbriteekonna matt (1 tk), Bee-Bot kujundite ja värvidega matt (1 tk), Bee-Bot läbipaistev taskutega matt (1 tk), Edison robot (12 tk), Edison roboti matt (3 tk), LEGO Education Lihtsad ja motoriseeritud masinad (3 tk), WeDo ehitusplaadid (3 tk), LEGO Education Rataste komplekt (1 tk). LEGO Education Mindstorms EV3 põhikomp.koos tarkvaraga (6 tk); LEGO Education WeDo 2.0 põhikompl. (12 tk); Ozobot Bit 2.0 kaksikpakk (3 tk); LEGO Education WeDo2.0 laetav aku (6 tk); Sphero SPRK+ haridusrobot (6 tk); LEGO Education SPIKE Prime baaskomplekt (14tk)	2,723.76 €	2,916.07 €	1,403.64 €		3,191.92 €		2,776.03 €	
